,camera_cut,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,constant
598,0.9999999999999998,-0.03313159740183702,-0.033735584274744254,0.06666301129103414,-0.03252397727591551,-0.03433587166067031,0.0666520455649897,-0.031912790529373805,-0.034932393731338614,0.06663377069104877,-0.03129810418572599,-0.03552508507138198,0.06660818867325723,-0.030679985652256738,-0.03611388068551595,0.06657530231697159,-0.030058502712628707,-0.03669871600566631,0.06653511522855145,1.0
600,0.9999999999999998,-0.03353466310868234,-0.03292945777228207,0.06666301129103414,-0.03413619099137143,-0.03232064134975575,0.0666520455649897,-0.034733975456038374,-0.031708280604685016,0.06663377069104877,-0.03532795094888043,-0.031092442689326136,0.06660818867325723,-0.03591805233379092,-0.030473195137246386,0.06657530231697159,-0.03650421489950334,-0.02985060585591793,0.06653511522855143,1.0
602,0.9999999999999998,-0.03393609438335809,-0.03211691160678102,0.06663377069104877,-0.03572178633193311,-0.03026603331596976,0.06653511522855145,-0.03747222519014202,-0.028385286104338173,0.06637079764020533,-0.03918568348616493,-0.02647652604231862,0.06614098008763188,-0.0408604702435317,-0.024541636845645247,0.06584588937300918,-0.04249493264991265,-0.022582528016352726,0.06548581671524589,1.0
604,0.9999999999999998,-0.034335871660670286,-0.03129810418572605,0.06657530231697159,-0.037279526898049795,-0.028174550782713293,0.06630145969121821,-0.04012100154346989,-0.024973772894394126,0.06584588937300917,-0.042852507312435964,-0.021704543630477097,0.06520984004892037,-0.045466557337499915,-0.018375823721133264,0.06439505508593787,-0.04795598668924342,-0.014996736956257648,0.06340376775301024,1.0
606,0.9999999999999998,-0.03473397545603842,-0.030473195137246275,0.06648763181496387,-0.03880819801048597,-0.026048741899284935,0.06595148886419921,-0.04267397996566373,-0.02148437968203406,0.06506111746258317,-0.04631055803059979,-0.01680462388287431,0.06382129983547111,-0.04969839997885755,-0.012034609683370584,0.062238695099813425,-0.05281930955701273,-0.00719995704706819,0.060321803497734645,1.0
608,0.9999999999999998,-0.03513038636644517,-0.02964234527899516,0.06637079764020533,-0.04030660765749166,-0.023891196636353397,0.0654858167152459,-0.045125064645510776,-0.017927988041017695,0.06401957904512955,-0.04954298836515955,-0.011805649354638802,0.06198509905921675,-0.05352116501274095,-0.005578522888820881,0.059400434945891145,-0.05702428401070046,0.0006981189410830339,0.056288528366801045,1.0
610,0.9999999999999998,-0.035525085071382,-0.028805716586798813,0.06622485104002643,-0.041773587424297376,-0.02170454363047707,0.06490526019154402,-0.04746840306606642,-0.014315688477804189,0.06272538459694839,-0.05253405024044819,-0.006737086478863087,0.05971411734929423,-0.05690338648502186,0.0009308120226096677,0.055911371196361526,-0.060518498568860594,0.008586373105170816,0.05136754951838602,1.0
612,0.9999999999999998,-0.035918052333790876,-0.027963472163078467,0.06604985603142957,-0.043207993404208736,-0.019491446981515767,0.06421083778651054,-0.0496983999788575,-0.010658745846122294,0.061183641712265445,-0.055269171503669466,-0.0016288118768433848,0.057024284010700414,-0.059817224644955196,0.007431262147088416,0.05180973076379795,-0.0632584007762998,0.01635382572525345,0.04563647372857937,1.0
614,0.9999999999999998,-0.03630926900100181,-0.02711577620505334,0.06584588937300917,-0.04460870709059056,-0.017254603006834728,0.06340376775301021,-0.0518097307637981,-0.0069685642178435305,0.05940043494589113,-0.05773502691896257,0.003489063749529666,0.05393446629166306,-0.06223869509981345,0.01386077938785074,0.047140452079103015,-0.06520984004892039,0.02389119663635328,0.03918568348616467,1.0
616,0.9999999999999998,-0.03669871600566637,-0.026262793972730066,0.06561304053128279,-0.045974636249044666,-0.014996736956257585,0.062485465966126086,-0.05379735414292011,-0.0032566513197075115,0.05738280180026286,-0.059919603086611206,0.008586373105170847,0.05046633704345039,-0.06414786623528572,0.020157992716696254,0.041954692736655634,-0.06634849333212209,0.031092442689325997,0.03211691160678084,1.0
618,0.9999999999999998,-0.037086374366686985,-0.02540469175668493,0.06535141164144813,-0.04730471576910141,-0.012720599691769597,0.061457543439233375,-0.05565652421756044,0.00046541735319748133,0.05513870495163741,-0.0618122569711192,0.013633070122786169,0.046644222700891066,-0.06552902327663694,0.02626279397273009,0.03630926900100156,-0.06666016826728695,0.037856249670206656,0.02454163684564505,1.0
620,0.9999999999999998,-0.037472225190142046,-0.024541636845645188,0.06506111746258315,-0.04859790849476078,-0.01042896433601536,0.06032180349773462,-0.05738280180026293,0.004186034635287608,0.05267700082504599,-0.06340376775301025,0.018599407069282016,0.04249493264991259,-0.06637079764020534,0.032116911606781096,0.03026603331596949,-0.06614098008763185,0.04408745768824336,0.01657932581099021,1.0
622,0.9999999999999998,-0.03785624967020675,-0.02367379749387579,0.06474228532730905,-0.04985320603323548,-0.008124622893676494,0.05908023861541426,-0.058972065014338965,0.007893597887100118,0.050007404642030615,-0.0646863817517331,0.023456109893646774,0.03804757117896195,-0.06666626051051935,0.037664466894995995,0.023891196636353446,-0.06479740003856972,0.049698399978857694,0.008355548904286886,1.0
624,0.9999999999999998,-0.03823842909006974,-0.0228013428883779,0.06439505508593787,-0.051069629541265225,-0.0058103828498438995,0.05773502691896255,-0.060420519135776715,0.011576545177795416,0.04714045207910316,-0.06565385020081387,0.028174550782713425,0.03333333333333326,-0.06641297987278302,0.04285250731243613,0.01725460300683478,-0.06264617471906052,0.05461013628593296,-1.6369889364403934e-17,1.0
626,0.9999999999999998,-0.03861874482284526,-0.021924443115905533,0.06401957904512953,-0.052246230488389334,-0.0034890637495295185,0.05628852836680101,-0.061724705653999665,0.015223391340710445,0.04408745768824347,-0.06630145969121823,0.03272691690767611,0.028385286104338197,-0.06561304053128277,0.04763151197552026,0.010428964336015418,-0.05971411734929413,0.058753563470999616,-0.008355548904286919,1.0
628,0.9999999999999998,-0.038997178332481036,-0.021043269129806814,0.06361602190108512,-0.05338209139658225,-0.0011634937624855238,0.05474328060891357,-0.06288151052984009,0.018822763789525167,0.04086047024353161,-0.06662605513460639,0.037086374366686964,0.023238136488120915,-0.06427302694894062,0.05195586432876502,0.0034890637495295757,-0.05603777356637887,0.062070387724168646,-0.0165793258109907,1.0
630,0.9999999999999998,-0.0393737111746617,-0.020157992716696282,0.0631845606673057,-0.054476326555675254,0.001163493762485585,0.05310199453494635,-0.0638881716310089,0.022363437983350404,0.0374722251901419,-0.06662605513460639,0.04122722635717038,0.01792798804101749,-0.06240396904926485,0.05578428756393088,-0.003489063749529641,-0.05166296591361188,0.06451394469879815,-0.02454163684564552,1.0
632,0.9999999999999998,-0.03974832499770773,-0.019268786462964753,0.06272538459694836,-0.05552808271400665,0.003489063749529698,0.05136754951838591,-0.06474228532730907,0.025834372430140272,0.033936094383357956,-0.0663014596912182,0.04512506464551075,0.01249208763904819,-0.06002125142681282,0.059080238615414324,-0.010428964336015482,-0.04664422270089091,0.0660498560314296,-0.03211691160678128,1.0
634,0.9999999999999998,-0.04012100154346989,-0.01837582372113326,0.062238695099813446,-0.05653653974376175,0.005810382849843961,0.04954298836515961,-0.06544181222984427,0.029224743119271906,0.030266033315969672,-0.06565385020081384,0.04875691344127817,0.006968564217843555,-0.05714448671347413,0.06181225697111919,-0.017254603006834845,-0.04104409835504375,0.06665651301042608,-0.03918568348616507,1.0
636,0.9999999999999998,-0.04049172264821912,-0.017479278576057626,0.06172470565399963,-0.05750091128048385,0.008124622893676554,0.04763151197552018,-0.06598508206051927,0.03252397727591559,0.026476526042318614,-0.06468638175173307,0.052101364827921326,0.0013961613255569947,-0.053797354142920036,0.0639542649693372,-0.02389119663635351,-0.03493239373133846,0.06632538058858586,-0.045636473728579395,1.0
638,0.9999999999999998,-0.040860470243531774,-0.016579325810990295,0.061183641712265376,-0.05842044533625759,0.010428964336015421,0.04563647372857915,-0.06637079764020534,0.035721786331933195,0.022582528016352684,-0.06340376775301022,0.055138704951637474,-0.00418603463528782,-0.050007404642030476,0.06548581671524595,-0.03026603331596997,-0.028385286104338003,0.06506111746258313,-0.05136754951838605,1.0
640,0.9999999999999998,-0.041227226357170285,-0.015676140873505977,0.06061574060313789,-0.05929442488608652,0.012720599691769656,0.04356137359934031,-0.06659803798604765,0.038808198010486045,0.018599407069281898,-0.06181225697111915,0.05785103022459533,-0.009738868570827591,-0.045805834053628126,0.06639229324106471,-0.03630926900100201,-0.021484379682033882,0.06288151052984,-0.056288528366801066,1.0
642,0.9999999999999998,-0.04159197311395909,-0.014769899841297793,0.060021251426812895,-0.060122168427007606,0.014996736956257759,0.041409852018554,-0.06666626051051935,0.04177358742429745,0.014542882759769475,-0.05991960308661105,0.06022235285755343,-0.015223391340710421,-0.04122722635717012,0.06666504204702632,-0.04195469273665606,-0.014315688477804006,0.05981722464495517,-0.06032180349773466,1.0
644,0.9999999999999998,-0.04195469273665584,-0.013860779387850596,0.05940043494589117,-0.060903030509506746,0.017254603006834787,0.03918568348616481,-0.06657530231697159,0.04460870709059063,0.010428964336015386,-0.057735026918962505,0.06223869509981354,-0.020601132958329986,-0.03630926900100175,0.0663014596912182,-0.047140452079103404,-0.006968564217843343,0.05591137119636153,-0.06340376775301024,1.0
646,0.9999999999999998,-0.042315367546817854,-0.012948956747998102,0.05875356347099945,-0.0616364022408209,0.019491446981515823,0.03689276994955615,-0.06632538058858586,0.047304715769101474,0.006273887554567402,-0.0552691715036694,0.06388817163100893,-0.02583437243014047,-0.031092442689325938,0.06530501663995622,-0.05180973076379829,0.0004654173531976692,0.051218901572901494,-0.06548581671524599,1.0
648,0.9999999999999998,-0.04267397996566371,-0.012034609683370636,0.058080920741345944,-0.06232171175973432,0.02170454363047724,0.034535133958208605,-0.06591709206980038,0.049853206033235536,0.002094050605208357,-0.052534050240447966,0.06516105961907308,-0.030886402341324278,-0.025619688177320014,0.06368522414148955,-0.055911371196361824,0.007893597887100303,0.04580583405362814,-0.06653511522855146,1.0
650,0.9999999999999998,-0.04303051251493005,-0.011117916447740121,0.0573828018002629,-0.06295842468249875,0.023891196636353453,0.032116911606780985,-0.06535141164144811,0.052246230488389396,-0.002094050605208725,-0.04954298836515947,0.06604985603142961,-0.03572178633193317,-0.019936052817072333,0.061457543439233306,-0.059400434945891395,0.01522339134071063,0.03974832499770767,-0.06653511522855142,1.0
652,0.9999999999999998,-0.04338494781772339,-0.01019905575226923,0.05665951286579096,-0.06354604451952979,0.026048741899284883,0.02964234527899529,-0.06462968999300929,0.05447632655567517,-0.006273887554567533,-0.04631055803059987,0.06654932186158434,-0.04030660765749144,-0.01408831976369283,0.05864323819110788,-0.06223869509981345,0.022363437983350134,0.033131597401837395,-0.06548581671524595,1.0
654,0.9999999999999998,-0.04373726859936714,-0.009278206730671056,0.05591137119636162,-0.06408411306255457,0.02817455078271324,0.027115776205053416,-0.06375365039753572,0.05653653974376168,-0.01042896433601528,-0.042852507312436054,0.06665651301042608,-0.044608707090590435,-0.00812462289367666,0.05526917150366954,-0.06439505508593789,0.02922474311927165,0.02604874189928533,-0.0634037677530103,1.0
656,0.9999999999999998,-0.044087457688243445,-0.008355548904286973,0.05513870495163745,-0.06457221074190873,0.030266033315969706,0.02454163684564521,-0.06272538459694839,0.05842044533625753,-0.01454288275976937,-0.03918568348616502,0.06637079764020536,-0.048597908494760755,-0.0020940506052086185,0.05136754951838601,-0.06584588937300911,0.035721786331932945,0.018599407069281943,-0.06032180349773475,1.0
658,0.9999999999999998,-0.04443549801663016,-0.007431262147088388,0.0543418530485703,-0.0650099569537042,0.0323206413497557,0.021924443115905613,-0.061547347807532064,0.06012216842700755,-0.018599407069281797,-0.03532795094888053,0.06569385989889935,-0.05224623048838923,0.003953758238397237,0.046975613997573,-0.06657530231697158,0.04177358742429723,0.010888397482774832,-0.05628852836680118,1.0
660,0.9999999999999998,-0.04478137262153267,-0.006505526650609985,0.053521165012741005,-0.06539701035661276,0.03433587166067026,0.019268786462964888,-0.06022235285755338,0.06163640224082084,-0.022582528016352583,-0.031298104185726094,0.06462968999300929,-0.05552808271400649,0.009969022896247194,0.04213528684432337,-0.0665753023169716,0.04730471576910127,0.0030241992086169505,-0.05136754951838619,1.0
662,0.9999999999999998,-0.04512506464551071,-0.005578522888821052,0.05267700082504604,-0.06573306913803366,0.03630926900100176,0.016579325810990378,-0.058753563470999574,0.06295842468249871,-0.026476526042318732,-0.02711577620505344,0.06318456066730578,-0.05842044533625751,0.015902230505238715,0.036892769949556585,-0.06584588937300923,0.052246230488389216,-0.004882546475175395,-0.0456364737285792,1.0
664,0.9999999999999998,-0.045466557337499894,-0.004650431582941705,0.05180973076379806,-0.06601787124943802,0.03823842909006968,0.013860779387850618,-0.057144486713474225,0.06408411306255457,-0.03026603331596979,-0.022801342888378057,0.06136699023016271,-0.06090303050950673,0.02170454363047697,0.03129810418572632,-0.06439505508593794,0.056536539743761646,-0.012720599691769585,-0.03918568348616487,1.0
666,0.9999999999999998,-0.04580583405362819,-0.0037214336662109377,0.0509197352423095,-0.06625119461070643,0.0401210015434699,0.011117916447740203,-0.055398964618288624,0.0650099569537042,-0.033936094383358074,-0.018375823721133246,0.05918769234242682,-0.06295842468249871,0.0273282022561048,0.02540469175668516,-0.062238695099813515,0.06012216842700752,-0.020379686997540294,-0.032116911606781054,1.0
668,0.9999999999999998,-0.04614287825802711,-0.002791710248613325,0.05000740464203067,-0.06643285728330028,0.04195469273665582,0.008355548904287056,-0.05352116501274102,0.06573306913803365,-0.037472225190142004,-0.013860779387850642,0.05665951286579093,-0.06457221074190869,0.03272691690767589,0.019268786462964937,-0.059400434945891256,0.0629584246824987,-0.02775205281735998,-0.024541636845645275,1.0
670,0.9999999999999998,-0.04647767352363763,-0.0018614425815712734,0.049073139141315635,-0.06656271761213206,0.04373726859936712,0.0055785228888210765,-0.0515155715664901,0.06625119461070642,-0.04086047024353171,-0.009278206730671102,0.05379735414292018,-0.06573306913803365,0.03785624967020667,0.012948956747998234,-0.055911371196361664,0.06500995695370419,-0.03473397545603831,-0.016579325810990447,1.0
672,0.9999999999999998,-0.046810203533010825,-0.0009308120226096983,0.0481173485398908,-0.06664067433602362,0.04546655733749985,0.0027917102486132903,-0.049386973085783346,0.06656271761213206,-0.04408745768824339,-0.004650431582941814,0.05061808715565883,-0.06643285728330028,0.042673979965663696,0.00650552665061,-0.051809730763798106,0.06625119461070642,-0.04122722635717016,-0.00835554890428713,1.0
